time,EMG1,EMG2
3.13,-0.0643921,0.15564
3.1305,-0.0463867,0.12146
3.131,-0.0271606,0.0775146
3.1315,-0.0204468,0.0167847
3.132,-0.0274658,-0.050354
3.1325,-0.0140381,-0.279846
3.133,0.00366211,-0.670776
3.1335,0.00366211,-0.675049
3.134,0.00701904,-0.357361
3.1345,0.0195313,-0.0836182
3.135,0.0418091,0.108032
3.1355,0.0338745,0.168152
3.136,0.0253296,0.148621
3.1365,0.0274658,0.113831
3.137,0.0384521,0.0875854
3.1375,0.0759888,0.0576782
3.138,0.103455,-0.00610352
3.1385,0.0939941,-0.0238037
3.139,0.0262451,-0.0341797
3.1395,-0.0418091,0.00213623
3.14,-0.0762939,0.0222778
3.1405,-0.098877,0.0228882
3.141,-0.107117,0.0396729
3.1415,-0.0946045,0.071106
3.142,-0.108948,0.0854492
3.1425,-0.115051,0.0994873
3.143,-0.109558,0.0927734
3.1435,-0.0958252,0.0750732
3.144,-0.0759888,0.0421143
3.1445,-0.0482178,0.010376
3.145,-0.00854492,-0.0283813
3.1455,0.0354004,-0.0775146
3.146,0.0592041,-0.0119019
3.1465,0.0561523,0.0415039
3.147,0.0756836,0.0476074
3.1475,0.115051,-0.0149536
3.148,0.135803,-0.144653
3.1485,0.146484,-0.164185
3.149,0.15564,-0.0753784
3.1495,0.150757,0.0396729
3.15,0.114136,0.154114
3.1505,0.0827026,0.234985
3.151,0.0762939,0.257568
3.1515,0.0845337,0.132141
3.152,0.090332,-0.0811768
3.1525,0.0735474,-0.216675
3.153,0.057373,-0.153503
3.1535,0.0350952,-0.179138
3.154,0.00854492,-0.122986
3.1545,-0.0219727,-0.0601196
3.155,-0.0436401,-0.00488281
3.1555,-0.0497437,0.0491333
3.156,-0.0567627,0.0662231
3.1565,-0.0552368,0.0360107
3.157,-0.0463867,-0.0128174
3.1575,-0.0604248,-0.0280762
3.158,-0.0848389,0.00518799
3.1585,-0.0918579,0.0259399
3.159,-0.101013,-0.00640869
3.1595,-0.103455,-0.0366211
3.16,-0.0967407,-0.0650024
3.1605,-0.0906372,-0.0335693
3.161,-0.0897217,-0.0653076
3.1615,-0.0875854,-0.101318
3.162,-0.0854492,-0.0869751
3.1625,-0.0924683,-0.067749
3.163,-0.0878906,-0.0463867
3.1635,-0.072937,-0.0183105
3.164,-0.0219727,-0.0146484
3.1645,0.0286865,-0.039978
3.165,0.0427246,-0.00518799
3.1655,0.0537109,0.0561523
3.166,0.0793457,0.106506
3.1665,0.0942993,0.147705
3.167,0.098877,0.168457
3.1675,0.0900269,0.211487
3.168,0.0802612,0.238647
3.1685,0.0637817,0.230408
3.169,0.0341797,0.211487
3.1695,-0.00488281,0.0378418
3.17,-0.0463867,-0.140686
3.1705,-0.0772095,-0.0726318
3.171,-0.107117,0.00366211
3.1715,-0.141907,0.0546265
3.172,-0.148926,0.078125
3.1725,-0.0961304,-0.129395
3.173,0.00854492,-0.213928
3.1735,0.115051,-0.171509
3.174,0.2005,-0.215149
3.1745,0.243225,-0.375977
3.175,0.242004,-0.418701
3.1755,0.219421,-0.135498
3.176,0.160522,0.0991821
3.1765,0.0897217,0.161438
3.177,0.0326538,0.143433
3.1775,-0.0259399,0.112915
3.178,-0.065918,0.0802612
3.1785,-0.106812,0.0985718
3.179,-0.149231,0.0927734
3.1795,-0.164185,0.0521851
3.18,-0.111084,0.0177002
3.1805,-0.0518799,0.0146484
3.181,-0.0198364,0.0411987
3.1815,-0.0109863,0.0
3.182,-0.0250244,-0.0473022
3.1825,-0.0363159,-0.0796509
3.183,-0.0469971,-0.266113
3.1835,-0.0469971,-0.472717
3.184,-0.0430298,-0.362549
3.1845,-0.0375366,-0.108643
3.185,-0.0286865,-0.0460815
3.1855,-0.0259399,-0.0158691
3.186,-0.0375366,0.0531006
3.1865,-0.0326538,0.0692749
3.187,-0.0344849,-0.0738525
3.1875,-0.045166,-0.105286
3.188,-0.0274658,0.0512695
3.1885,0.00701904,0.149536
3.189,0.0518799,0.151978
3.1895,0.0863647,0.124512
3.19,0.0952148,0.108643
3.1905,0.0872803,0.0888062
3.191,0.0720215,0.0976563
3.1915,0.0582886,0.111389
3.192,0.0488281,0.118408
3.1925,0.0418091,0.185852
3.193,0.0387573,0.338745
3.1935,0.038147,0.389404
3.194,0.0375366,0.235596
3.1945,0.0320435,0.104065
3.195,0.03479,0.0561523
3.1955,0.0469971,0.0698853
3.196,0.0558472,-0.0271606
3.1965,0.0439453,-0.221252
3.197,0.0161743,-0.28717
3.1975,-0.0228882,-0.21698
3.198,-0.0561523,-0.122681
3.1985,-0.0820923,-0.0540161
3.199,-0.100098,-0.0161743
3.1995,-0.0933838,0.00366211
3.2,-0.0836182,0.0344849
3.2005,-0.0570679,0.0790405
3.201,-0.0213623,0.101929
3.2015,0.00640869,0.0854492
3.202,0.00335693,0.0701904
3.2025,-0.0167847,0.0927734
3.203,-0.03479,0.198364
3.2035,-0.0350952,0.269775
3.204,-0.0305176,0.254822
3.2045,-0.0268555,0.19104
3.205,-0.0534058,0.10376
3.2055,-0.0808716,0.00335693
3.206,-0.093689,-0.143738
3.2065,-0.0704956,-0.0946045
3.207,-0.050354,-0.0146484
3.2075,-0.0280762,-0.111694
3.208,-0.00976563,-0.281982
3.2085,0.0183105,-0.425415
3.209,0.0247192,-0.687256
3.2095,0.00518799,-0.660095
3.21,0.00854492,-0.408936
3.2105,0.0164795,-0.193481
3.211,-0.00244141,-0.0909424
3.2115,-0.0131226,-0.0384521
3.212,0.0488281,-0.0161743
3.2125,0.152283,0.0228882
3.213,0.209351,0.0823975
3.2135,0.186768,0.181274
3.214,0.142212,0.218201
3.2145,0.115967,0.224304
3.215,0.105896,0.20813
3.2155,0.0827026,0.201721
3.216,0.0500488,0.189209
3.2165,0.0302124,0.171509
3.217,0.0198364,0.140381
3.2175,0.0088501,0.106812
3.218,-0.00244141,0.0427246
3.2185,-0.00793457,-0.0543213
3.219,0.00244141,-0.223999
3.2195,0.0192261,-0.711365
3.22,0.0289917,-0.455933
3.2205,0.0305176,0.176392
3.221,0.0170898,0.488281
3.2215,-0.00457764,0.560913
3.222,-0.0216675,0.476074
3.2225,-0.0326538,0.377197
3.223,-0.0292969,0.275269
3.2235,-0.0265503,0.185547
3.224,-0.0360107,0.116272
3.2245,-0.0546265,-0.0491333
3.225,-0.0634766,-0.279846
3.2255,-0.0689697,-0.4245
3.226,-0.0656128,-0.349121
3.2265,-0.0552368,-0.230103
3.227,-0.0408936,-0.200806
3.2275,-0.0354004,-0.481567
3.228,-0.0341797,-0.466309
3.2285,-0.0256348,-0.232849
3.229,-0.0183105,-0.0524902
3.2295,-0.0222778,0.0518799
3.23,-0.0473022,0.112
3.2305,-0.0753784,0.18158
3.231,-0.0848389,0.19989
3.2315,-0.0930786,0.150146
3.232,-0.111389,0.119629
3.2325,-0.116882,0.170898
3.233,-0.0805664,0.192566
3.2335,-0.0527954,0.193787
3.234,-0.0421143,0.195313
3.2345,-0.0308228,0.181274
3.235,0.0134277,0.117798
3.2355,0.0582886,0.0442505
3.236,0.0802612,0.0143433
3.2365,0.0909424,0.00976563
3.237,0.0811768,-0.0125122
3.2375,0.0637817,-0.0231934
3.238,0.0463867,-0.0921631
3.2385,0.038147,-0.281982
3.239,0.0543213,-0.335388
3.2395,0.0634766,-0.243835
3.24,0.0686646,-0.134888
3.2405,0.0613403,-0.0482178
3.241,0.0268555,0.0143433
3.2415,-0.0164795,0.0476074
3.242,-0.027771,0.0631714
3.2425,-0.0216675,0.0634766
3.243,-0.0170898,0.0695801
3.2435,-0.00427246,0.0750732
3.244,-0.000305176,0.0857544
3.2445,0.00244141,0.0637817
3.245,0.00854492,-0.00793457
3.2455,0.012207,-0.067749
3.246,0.0170898,-0.0604248
3.2465,0.0183105,-0.0177002
3.247,0.0204468,0.0323486
3.2475,0.0183105,0.0912476
3.248,0.00762939,0.0924683
3.2485,-0.0125122,0.0390625
3.249,-0.0265503,-0.0393677
3.2495,-0.0308228,-0.13916
3.25,-0.0241089,-0.11322
3.2505,-0.0100708,0.0192261
3.251,0.0180054,0.107727
3.2515,0.0283813,0.140991
3.252,0.0146484,0.163879
3.2525,0.0112915,0.19104
3.253,0.0238037,0.159607
3.2535,0.0170898,-0.0698853
3.254,-0.0128174,-0.276184
3.2545,-0.0274658,-0.160828
3.255,-0.0271606,-0.0360107
3.2555,-0.0149536,0.0189209
3.256,0.0268555,0.0372314
3.2565,0.0671387,0.0405884
3.257,0.0628662,0.0357056
3.2575,0.0405884,0.0216675
3.258,0.0152588,0.000915527
3.2585,0.00213623,-0.0152588
3.259,-0.0112915,-0.0341797
3.2595,-0.00610352,-0.0421143
3.26,-0.0180054,-0.0350952
3.2605,-0.0430298,-0.0274658
3.261,-0.0454712,0.00488281
3.2615,-0.0308228,0.0112915
3.262,-0.0244141,0.0109863
3.2625,-0.055542,0.0442505
3.263,-0.0842285,0.0512695
3.2635,-0.0796509,0.0378418
3.264,-0.0637817,-0.0408936
3.2645,-0.072937,-0.0701904
3.265,-0.0872803,-0.0643921
3.2655,-0.0827026,-0.0982666
3.266,-0.0491333,-0.134888
3.2665,-0.0210571,-0.085144
3.267,-0.00366211,-0.0390625
3.2675,-0.0131226,-0.0488281
3.268,-0.0241089,0.00305176
3.2685,-0.0210571,0.0436401
3.269,-0.017395,0.0848389
3.2695,-0.0170898,0.0952148
3.27,0.00183105,0.0949097
3.2705,0.0323486,0.0942993
3.271,0.0643921,0.125122
3.2715,0.088501,0.1474
3.272,0.11261,0.139465
3.2725,0.131226,0.131226
3.273,0.137329,0.142517
3.2735,0.103455,0.154419
3.274,0.0378418,0.140686
3.2745,-0.0149536,0.114136
3.275,-0.0363159,-0.24353
3.2755,-0.0363159,-0.544739
3.276,-0.0326538,-0.255127
3.2765,-0.027771,-0.0335693
3.277,-0.0204468,-0.142517
3.2775,-0.0354004,-0.151062
3.278,-0.0463867,-0.00976563
3.2785,-0.0363159,0.104675
3.279,-0.00396729,0.119019
3.2795,0.0265503,0.123596
3.28,0.0424194,0.190735
3.2805,0.0518799,0.140076
3.281,0.0592041,-0.0820923
3.2815,0.0640869,-0.350952
3.282,0.055542,-0.402832
3.2825,0.0588989,-0.282288
3.283,0.0674438,-0.105591
3.2835,0.0817871,-0.0170898
3.284,0.10498,-0.0216675
3.2845,0.0799561,0.00762939
3.285,0.0421143,0.0479126
3.2855,0.0158691,0.0872803
3.286,0.00274658,0.129395
3.2865,0.0125122,0.146484
3.287,0.0247192,0.151062
3.2875,0.0256348,0.14679
3.288,0.0125122,0.10376
3.2885,-0.0234985,0.0476074
3.289,-0.062561,0.0292969
3.2895,-0.0820923,-0.0210571
3.29,-0.0930786,-0.0640869
3.2905,-0.100403,-0.0622559
3.291,-0.108032,-0.00640869
3.2915,-0.107422,0.00427246
3.292,-0.103149,0.0100708
3.2925,-0.108948,-0.0112915
3.293,-0.110474,-0.100098
3.2935,-0.0912476,-0.116272
3.294,-0.0598145,-0.0805664
3.2945,-0.0369263,-0.0479126
3.295,-0.0177002,0.000915527
3.2955,-0.000915527,-0.0131226
3.296,0.0180054,-0.0317383
3.2965,0.0253296,0.0109863
3.297,0.0253296,0.0524902
3.2975,0.0149536,0.0769043
3.298,-0.0161743,0.0811768
3.2985,-0.0366211,0.0961304
3.299,-0.0442505,0.133057
3.2995,-0.0372314,0.14679
3.3,-0.0213623,0.152893
3.3005,-0.0164795,0.0219727
3.301,-0.0195313,-0.151062
3.3015,-0.0119019,-0.0643921
3.302,0.000610352,0.0436401
3.3025,0.0158691,0.0823975
3.303,0.0350952,0.0671387
3.3035,0.0466919,0.0296021
3.304,0.0500488,0.0402832
3.3045,0.0488281,0.000610352
3.305,0.0396729,-0.0482178
3.3055,0.0585938,-0.0537109
3.306,0.0839233,-0.000915527
3.3065,0.098877,0.0424194
3.307,0.0927734,0.022583
3.3075,0.0656128,-0.0701904
3.308,0.0335693,-0.19043
3.3085,0.0131226,-0.211487
3.309,-0.0012207,-0.113831
3.3095,0.0100708,0.0326538
3.31,0.0317383,0.022583
3.3105,0.0332642,0.022583
3.311,0.017395,0.012207
3.3115,-0.00549316,0.0393677
3.312,-0.0259399,0.128479
3.3125,-0.0439453,0.141296
3.313,-0.0613403,0.0476074
3.3135,-0.0921631,-0.0323486
3.314,-0.0979614,-0.00946045
3.3145,-0.0912476,0.0448608
3.315,-0.06073,0.00701904
3.3155,-0.0369263,-0.184631
3.316,-0.0195313,-0.186157
3.3165,0.0112915,-0.0738525
3.317,0.0244141,-0.00823975
3.3175,0.0189209,0.00579834
3.318,0.0296021,-0.00671387
3.3185,0.0222778,-0.0137329
3.319,0.015564,0.00793457
3.3195,0.017395,0.03479
3.32,0.0250244,0.0823975
3.3205,0.0314331,0.153198
3.321,0.0167847,0.114136
3.3215,0.000610352,0.020752
3.322,-0.00366211,0.0100708
3.3225,0.00457764,0.0817871
3.323,0.0506592,0.163574
3.3235,0.102234,0.158997
3.324,0.130615,-0.0369263
3.3245,0.134888,-0.215454
3.325,0.125732,-0.231018
3.3255,0.139465,-0.13916
3.326,0.136719,-0.0784302
3.3265,0.114441,-0.0396729
3.327,0.0619507,0.0109863
3.3275,0.00701904,0.0796509
3.328,-0.0299072,0.153198
3.3285,-0.0524902,0.186462
3.329,-0.0701904,0.143433
3.3295,-0.0808716,-0.0842285
3.33,-0.0912476,-0.265198
3.3305,-0.0958252,-0.434265
3.331,-0.0897217,-0.318298
3.3315,-0.0787354,-0.0970459
3.332,-0.0680542,-0.00701904
3.3325,-0.067749,0.00854492
3.333,-0.0753784,0.0201416
3.3335,-0.0750732,0.0442505
3.334,-0.0616455,0.0482178
3.3345,-0.0494385,0.0665283
3.335,-0.039978,0.0949097
3.3355,-0.0518799,0.093689
3.336,-0.067749,0.0921631
3.3365,-0.06073,0.111694
3.337,-0.0415039,0.181885
3.3375,-0.0170898,0.26001
3.338,0.00244141,0.303345
3.3385,0.0192261,0.298157
3.339,0.032959,0.274048
3.3395,0.0228882,0.220337
3.34,0.00732422,0.221252
3.3405,-0.0167847,0.155334
3.341,-0.0656128,-0.0195313
3.3415,-0.0933838,-0.1474
3.342,-0.0808716,-0.200806
3.3425,-0.0579834,-0.317688
3.343,-0.0445557,-0.613403
3.3435,-0.0280762,-0.609741
3.344,0.00152588,-0.335693
3.3445,0.0390625,-0.187683
3.345,0.0857544,-0.160828
3.3455,0.127869,-0.0720215
3.346,0.131836,0.0219727
3.3465,0.117493,0.0448608
3.347,0.114136,0.0332642
3.3475,0.0900269,0.0311279
3.348,0.0564575,0.0314331
3.3485,0.0253296,0.0323486
3.349,0.0012207,0.0186157
3.3495,-0.0317383,-0.00976563
3.35,-0.0506592,-0.0192261
3.3505,-0.0558472,0.0271606
3.351,-0.072937,0.0402832
3.3515,-0.100403,0.0485229
3.352,-0.0976563,0.0610352
3.3525,-0.0640869,0.0662231
3.353,-0.0167847,0.0793457
3.3535,0.0201416,0.127258
3.354,0.03479,0.168762
3.3545,0.0479126,0.166626
3.355,0.0512695,0.150757
3.3555,0.0463867,0.132446
3.356,0.0350952,0.102234
3.3565,0.0305176,0.0839233
3.357,0.0265503,0.071106
3.3575,0.0149536,0.0634766
3.358,0.00183105,0.0857544
3.3585,-0.00488281,0.115051
3.359,-0.00701904,0.103149
3.3595,-0.00427246,0.0860596
3.36,0.00305176,-0.14801
3.3605,0.00640869,-0.459595
3.361,0.0119019,-0.323486
3.3615,0.0115967,-0.0869751
3.362,0.00274658,0.0512695
3.3625,-0.00457764,0.112915
3.363,-0.00823975,0.09552
3.3635,0.00305176,0.010376
3.364,-0.012207,-0.0863647
3.3645,-0.0479126,-0.0750732
3.365,-0.0738525,-0.0637817
3.3655,-0.0704956,-0.0439453
3.366,-0.0570679,-0.0814819
3.3665,-0.0494385,-0.148621
3.367,-0.0479126,-0.160217
3.3675,-0.0512695,-0.145569
3.368,-0.0335693,-0.122375
3.3685,-0.0119019,-0.0570679
3.369,0.0115967,0.0146484
3.3695,0.0216675,0.00854492
3.37,0.0286865,-0.00244141
3.3705,0.0396729,0.0305176
3.371,0.0561523,0.0616455
3.3715,0.0631714,0.0656128
3.372,0.03479,0.0592041
3.3725,0.0247192,0.0604248
3.373,0.065918,0.065918
3.3735,0.108337,0.0238037
3.374,0.142212,-0.0628662
3.3745,0.123901,-0.0735474
3.375,0.0698853,-0.0646973
3.3755,0.0332642,0.00671387
3.376,0.0189209,0.0817871
3.3765,0.0259399,0.115051
3.377,0.032959,0.128784
3.3775,0.0219727,0.133362
3.378,0.000915527,0.162964
3.3785,-0.0222778,0.132751
3.379,-0.0366211,-0.0674438
3.3795,-0.0430298,-0.167236
3.38,-0.039978,0.0262451
3.3805,-0.0363159,0.162354
3.381,-0.0430298,0.0897217
3.3815,-0.0454712,-0.0161743
3.382,-0.0482178,-0.0836182
3.3825,-0.0436401,-0.0817871
3.383,-0.0271606,-0.0653076
3.3835,-0.0161743,-0.0308228
3.384,-0.00457764,0.0012207
3.3845,0.00640869,0.0100708
3.385,0.0234985,0.0115967
3.3855,0.0521851,0.0442505
3.386,0.0430298,0.0610352
3.3865,0.0189209,0.0668335
3.387,-0.00457764,0.0588989
3.3875,-0.0354004,0.0531006
3.388,-0.0836182,0.0613403
3.3885,-0.117188,0.083313
3.389,-0.115051,0.111694
3.3895,-0.0875854,0.136108
3.39,-0.0604248,0.154419
3.3905,-0.0363159,0.195618
3.391,-0.0125122,0.147095
3.3915,0.00793457,0.0808716
3.392,0.0161743,0.0448608
3.3925,0.0292969,-0.00732422
3.393,0.03479,-0.0100708
3.3935,0.0296021,0.0363159
3.394,0.0531006,-0.00793457
3.3945,0.0830078,-0.254211
3.395,0.0848389,-0.352478
3.3955,0.0613403,-0.470886
3.396,0.0378418,-0.552368
3.3965,0.0314331,-0.474854
3.397,0.0405884,-0.439453
3.3975,0.0521851,-0.234375
3.398,0.0308228,-0.0610352
3.3985,0.0134277,0.0463867
3.399,-0.00732422,0.0881958
3.3995,-0.0210571,0.0982666
3.4,-0.0393677,0.0570679
3.4005,-0.0524902,0.0115967
3.401,-0.0387573,0.0418091
3.4015,0.0,0.111084
3.402,0.0177002,0.143738
3.4025,0.00915527,0.148621
3.403,0.00518799,0.129089
3.4035,0.00366211,0.12085
3.404,-0.00152588,0.164795
3.4045,-0.015564,0.191345
3.405,-0.0213623,0.180664
3.4055,-0.00213623,0.1297
3.406,0.0201416,0.0494385
3.4065,0.0125122,-0.0167847
3.407,-0.00396729,-0.0360107
3.4075,-0.0234985,0.0531006
3.408,-0.0408936,0.125427
3.4085,-0.0457764,0.159607
3.409,-0.0418091,0.171204
3.4095,-0.0430298,0.12207
3.41,-0.0415039,-0.0689697
3.4105,-0.0372314,-0.429688
3.411,-0.0274658,-0.540466
3.4115,-0.0158691,-0.404968
3.412,-0.0125122,-0.183411
3.4125,-0.00579834,-0.0588989
3.413,0.000915527,-0.057373
3.4135,0.00488281,-0.0714111
3.414,0.00305176,-0.0622559
3.4145,0.0,-0.0158691
3.415,0.00183105,-0.00183105
3.4155,0.00396729,-0.000915527
3.416,-0.000610352,-0.00396729
3.4165,-0.0119019,-0.00793457
3.417,-0.0631714,0.00335693
3.4175,-0.132446,0.0314331
3.418,-0.166016,0.155029
3.4185,-0.169678,0.34729
3.419,-0.148621,0.360107
3.4195,-0.10376,0.221558
3.42,-0.062561,0.166626
3.4205,-0.017395,0.123596
3.421,0.0158691,0.101929
3.4215,0.0238037,0.0814819
3.422,0.0134277,0.0723267
3.4225,0.00366211,0.0683594
3.423,0.0152588,0.0518799
3.4235,0.0442505,0.0262451
3.424,0.0860596,-0.0665283
3.4245,0.122986,-0.128174
3.425,0.161133,-0.0408936
3.4255,0.186462,-0.0308228
3.426,0.20752,-0.0741577
3.4265,0.228882,-0.0216675
3.427,0.22522,0.0317383
3.4275,0.209961,0.0216675
3.428,0.140991,-0.0317383
3.4285,0.0738525,-0.045166
3.429,0.0311279,-0.0488281
3.4295,0.00671387,-0.0466919
3.43,-0.00915527,-0.0619507
3.4305,-0.0213623,-0.0894165
3.431,-0.0274658,-0.0585938
3.4315,-0.00732422,-0.0119019
3.432,0.015564,0.0088501
3.4325,0.0228882,0.00457764
3.433,0.0012207,-0.0717163
3.4335,-0.0247192,-0.13855
3.434,-0.0488281,-0.0750732
3.4345,-0.0653076,-0.00152588
3.435,-0.0708008,0.0363159
3.4355,-0.0692749,0.0509644
3.436,-0.0650024,0.0527954
3.4365,-0.0738525,0.0256348
3.437,-0.101929,-0.0485229
3.4375,-0.11261,-0.0750732
3.438,-0.0985718,-0.0170898
3.4385,-0.078125,0.0479126
3.439,-0.0650024,0.0991821
3.4395,-0.0650024,0.104065
3.44,-0.0616455,-0.0540161
3.4405,-0.0732422,-0.227356
3.441,-0.0979614,-0.123901
3.4415,-0.0842285,0.0692749
3.442,-0.0527954,0.111389
3.4425,-0.0344849,0.090332
3.443,-0.0323486,0.0619507
3.4435,-0.0378418,0.0259399
3.444,-0.0592041,0.00183105
3.4445,-0.0701904,-0.0280762
3.445,-0.0448608,-0.0463867
3.4455,0.00488281,-0.0646973
3.446,0.0668335,-0.0704956
3.4465,0.12207,0.00488281
3.447,0.163879,0.103149
3.4475,0.184021,0.111084
3.448,0.172424,0.0540161
3.4485,0.159912,0.0650024
3.449,0.149536,0.140991
3.4495,0.127869,0.189209
3.45,0.072937,0.278625
3.4505,0.0177002,0.316467
3.451,-0.0299072,0.328674
3.4515,-0.0674438,0.195313
3.452,-0.0933838,0.0912476
3.4525,-0.0881958,0.0457764
3.453,-0.0723267,-0.103455
3.4535,-0.0622559,-0.0769043
3.454,-0.0488281,-0.057373
3.4545,-0.0134277,-0.195923
3.455,0.0216675,-0.379333
3.4555,0.0396729,-0.410461
3.456,0.0378418,-0.33844
3.4565,0.0302124,-0.342712
3.457,0.0216675,-0.518799
3.4575,0.00915527,-0.609131
3.458,-0.00274658,-0.351563
3.4585,-0.0109863,-0.115356
3.459,-0.0170898,0.0372314
3.4595,-0.0177002,0.144348
3.46,-0.0137329,0.189819
3.4605,-0.0134277,0.184631
3.461,-0.00793457,0.185547
3.4615,-0.00213623,0.174255
3.462,-0.0112915,0.202637
3.4625,-0.0274658,0.198364
3.463,-0.038147,0.205688
3.4635,-0.0335693,0.186768
3.464,-0.0186157,0.162659
3.4645,-0.00183105,0.0408936
3.465,0.0146484,-0.327148
3.4655,0.0109863,-0.613403
3.466,-0.00305176,-0.40863
3.4665,-0.0256348,-0.0662231
3.467,-0.0592041,0.0759888
3.4675,-0.0924683,0.062561
3.468,-0.0982666,0.0164795
3.4685,-0.0823975,-0.0857544
3.469,-0.0717163,-0.0875854
3.4695,-0.0820923,0.0686646
3.47,-0.0921631,0.272827
3.4705,-0.0827026,0.318604
3.471,-0.0439453,0.233765
3.4715,-0.0366211,0.198364
3.472,-0.0445557,0.189209
3.4725,-0.0387573,0.148926
3.473,-0.0189209,0.128174
3.4735,0.0161743,0.107117
3.474,0.065918,0.0805664
3.4745,0.108643,0.0479126
3.475,0.13031,0.0402832
3.4755,0.159607,0.0204468
3.476,0.183105,-0.055542
3.4765,0.198669,-0.145874
3.477,0.188293,-0.202637
3.4775,0.153198,-0.200806
3.478,0.123901,-0.0930786
3.4785,0.10498,0.10376
3.479,0.0875854,0.168762
3.4795,0.0820923,0.114746
3.48,0.0650024,-0.0354004
3.4805,0.0106812,-0.0622559
3.481,-0.0454712,-0.00732422
3.4815,-0.0769043,0.00976563
3.482,-0.0942993,0.0149536
3.4825,-0.085144,0.0259399
3.483,-0.055542,0.0109863
3.4835,0.000305176,-0.0286865
3.484,0.050354,-0.0949097
3.4845,-0.0012207,-0.0891113
3.485,-0.0582886,-0.0115967
3.4855,-0.0643921,0.0222778
3.486,-0.0363159,-0.00579834
3.4865,0.0,-0.0561523
3.487,0.0292969,-0.0756836
3.4875,0.0497437,-0.0363159
3.488,0.0497437,0.0350952
3.4885,0.0256348,0.121155
3.489,0.00823975,0.167847
3.4895,-0.0198364,0.16449
3.49,-0.0665283,0.111694
3.4905,-0.109863,0.0170898
3.491,-0.135193,-0.0775146
3.4915,-0.149231,-0.125122
3.492,-0.153809,-0.0177002
3.4925,-0.146179,0.225525
3.493,-0.135498,0.375061
3.4935,-0.118408,0.161133
3.494,-0.085144,-0.0390625
3.4945,-0.0189209,-0.232544
3.495,0.010376,-0.542603
3.4955,0.0268555,-0.542297
3.496,0.0619507,-0.36499
3.4965,0.0921631,-0.209961
3.497,0.11261,-0.0488281
3.4975,0.116577,0.144958
3.498,0.13092,0.157776
3.4985,0.133667,0.121155
3.499,0.108337,0.115356
3.4995,0.0784302,0.118408
3.5,0.0527954,0.113831
3.5005,0.0363159,0.109253
3.501,0.0286865,0.0900269
3.5015,0.0149536,0.0326538
3.502,-0.000305176,0.0823975
3.5025,-0.012207,0.131531
3.503,-0.0204468,0.0698853
3.5035,-0.0259399,-0.130615
3.504,-0.0231934,-0.189819
3.5045,-0.0167847,-0.0283813
3.505,-0.00915527,0.122986
3.5055,-0.00671387,0.166931
3.506,-0.0149536,0.0949097
3.5065,-0.0161743,-0.0701904
3.507,-0.0137329,-0.302734
3.5075,-0.010376,-0.422363
3.508,-0.00152588,-0.189819
3.5085,0.0170898,-0.0115967
3.509,0.0265503,0.0341797
3.5095,0.00671387,-0.010376
3.51,-0.0302124,-0.0146484
3.5105,-0.0979614,0.0680542
3.511,-0.139771,0.1297
3.5115,-0.146179,0.203552
3.512,-0.145264,0.195007
3.5125,-0.148315,0.0332642
3.513,-0.131226,-0.0534058
3.5135,-0.085144,-0.0570679
3.514,-0.0317383,-0.0830078
3.5145,-0.00854492,-0.0561523
3.515,-0.0012207,-0.015564
3.5155,0.0335693,-0.03479
3.516,0.0616455,-0.0680542
3.5165,0.0723267,-0.0268555
3.517,0.0564575,0.0289917
3.5175,0.0415039,0.0558472
3.518,0.0195313,0.0604248
3.5185,0.0143433,0.0500488
3.519,0.022583,0.0350952
3.5195,0.0238037,0.0189209
3.52,0.0198364,0.00640869
3.5205,0.0305176,0.00488281
3.521,0.0415039,0.0180054
3.5215,0.0466919,0.0259399
3.522,0.0518799,0.0305176
3.5225,0.0479126,0.055542
3.523,0.0408936,0.108337
3.5235,0.0515747,0.145264
3.524,0.062561,0.148926
3.5245,0.0561523,0.13092
3.525,0.0689697,0.105286
3.5255,0.0765991,0.0811768
3.526,0.0701904,0.067749
3.5265,0.0634766,0.0588989
3.527,0.0643921,0.0543213
3.5275,0.0753784,0.0320435
3.528,0.0802612,0.0265503
3.5285,0.0701904,-0.0720215
3.529,0.043335,-0.341797
3.5295,0.0247192,-0.386658
3.53,0.000305176,-0.238953
3.5305,-0.0195313,-0.159912
3.531,-0.0241089,-0.119934
3.5315,-0.0320435,-0.100403
3.532,-0.0494385,-0.0683594
3.5325,-0.0604248,-0.0180054
3.533,-0.0585938,0.0344849
3.5335,-0.06073,0.116272
3.534,-0.0717163,0.148621
3.5345,-0.0674438,0.230408
3.535,-0.0518799,0.280457
3.5355,-0.0338745,0.256042
3.536,-0.0253296,0.23407
3.5365,-0.00762939,0.270691
3.537,0.0112915,0.323486
3.5375,0.00762939,0.337524
3.538,-0.0247192,0.171204
3.5385,-0.0598145,-0.12207
3.539,-0.0720215,-0.181274
3.5395,-0.0732422,-0.330811
3.54,-0.0796509,-0.561829
3.5405,-0.0997925,-0.575562
3.541,-0.106812,-0.558167
3.5415,-0.111084,-0.789795
3.542,-0.144653,-0.656128
3.5425,-0.180054,-0.257263
3.543,-0.164795,-0.0204468
3.5435,-0.109863,0.072937
3.544,-0.0457764,0.0915527
3.5445,-0.0140381,0.0958252
3.545,-0.00427246,0.115967
3.5455,0.00915527,0.139771
3.546,0.0283813,0.14679
3.5465,0.0531006,0.155945
3.547,0.0531006,0.170593
